env_step,reward_mean,reward_std,mean_loss,mean_entropy,mean_policy_loss,mean_value_loss
2500,7.8,9.599999,13.470022810157388,1.4266926447550456,-3.0247628654815156e-05,13.477186520894369
5000,44.6,55.67172,248.74293718626723,1.4265942176183064,4.0358662610392076e-06,248.75006612141928
7500,24.0,28.577963,76.74833049997687,1.4263845682144165,-2.056870460028411e-05,76.75548299153645
10000,23.7,30.042635,96.75529760029167,1.4274602333704631,-3.661560737929411e-05,96.76247151692708
12500,27.3,44.424767,126.33661477112521,1.4283251762390137,-1.3948345146748883e-05,126.34377034505208
15000,70.6,54.11691,336.6062834872864,1.4290719032287598,2.5526296523044795e-05,336.6134033203125
17500,11.4,9.876234,16.496958081765722,1.4296541213989258,-9.706143552297894e-06,16.50411605834961
20000,90.9,85.67812,582.2893008822575,1.4295189380645752,7.227818160278806e-07,582.2964477539062
22500,49.9,52.093567,216.44481132971123,1.4296063582102458,-5.970601272053955e-06,216.45196533203125
25000,81.2,37.800266,331.92234761655953,1.4298112789789836,2.450692650442695e-06,331.9294942220052
27500,87.0,74.984665,490.6804191319582,1.4300573666890461,-2.213402640371953e-05,490.6875915527344
30000,53.4,45.054855,273.74222941494855,1.4300897518793743,1.0560115088746139e-05,273.74936930338544
32500,63.5,36.211876,268.01679738999036,1.4298408428827922,-9.704943800592503e-06,268.0239562988281
35000,59.6,48.84199,299.04410136134055,1.429500142733256,-3.243684929543633e-07,299.05124918619794
37500,74.5,35.19659,334.71843951009214,1.429019610087077,-1.3294736452470108e-06,334.7255859375
40000,4.5,4.2661457,3.508899829660853,1.4296477635701497,-4.12913645830848e-05,3.51608935991923
42500,39.2,46.91865,171.1007199633556,1.432996431986491,5.306617528807085e-06,171.10787963867188
45000,41.0,63.894444,247.8318026897808,1.436191479365031,-5.244950536109627e-07,247.83898417154947
47500,23.8,28.32243,89.12502277114739,1.43877375125885,-1.3483248238207087e-05,89.13223012288411
50000,34.0,41.78636,152.59806824444482,1.441210150718689,-2.1522158018427717e-05,152.60529581705728
52500,40.6,46.578323,198.71563688417277,1.4435961246490479,-3.535326272086081e-05,198.72289021809897
55000,62.8,27.211393,268.6936496337876,1.4461732705434163,-1.671674234889527e-05,268.7008972167969
57500,116.8,32.133472,677.3415332711302,1.4485292037328084,6.892601615386221e-07,677.3487752278646
60000,91.8,50.50604,436.8589802281931,1.450461784998576,-8.918197866710406e-06,436.8662414550781
62500,91.4,55.643864,447.2069802085559,1.4521051247914631,1.750800256890746e-05,447.21422322591144
65000,45.5,41.537933,196.11569790293774,1.453251560529073,-1.33415857798506e-06,196.12296549479166
67500,49.3,38.27741,210.12623895999664,1.4538724422454834,9.17671494291931e-06,210.1334991455078
70000,74.0,30.38585,280.96821707626805,1.4541157484054565,-6.729896841288034e-06,280.9754943847656
72500,36.7,40.341793,156.69880761066452,1.4541161060333252,-2.227286110567661e-05,156.7061004638672
75000,57.2,41.87434,261.1269549448043,1.454829216003418,2.2954634275151875e-05,261.1342061360677
77500,100.6,18.00111,535.579468430796,1.4557154178619385,-4.294431102872902e-06,535.5867513020834
80000,44.9,36.228996,179.4321330174183,1.4571237961451213,-5.483403199472529e-05,179.4394734700521
82500,96.7,41.478428,507.4529459976281,1.4605154593785603,-1.753856754405092e-05,507.46026611328125
