env_step,reward_mean,reward_std,mean_loss,mean_entropy,mean_policy_loss,mean_value_loss
2500,12.2,21.92852,0.012593997681202987,1.380653182665507,-0.000332402863260306,0.012236073923607668
5000,56.3,16.984112,0.05931233079172671,1.3796416123708088,-0.0002207500511079985,0.05884326001008352
7500,82.9,50.03039,0.08492078043248814,1.3756813208262126,-0.00018742583012236005,0.08442036559184392
10000,72.8,26.789177,0.07331354854007562,1.3715278307596843,-0.00018127335391445362,0.0728090579311053
12500,62.7,24.93311,0.06305819107607628,1.3710662126541138,-0.00026949667065305033,0.06264215459426244
15000,63.4,27.370422,0.06356648629298434,1.3802502552668254,-0.0003763461960168968,0.06325270732243855
17500,204.8,137.34032,0.36802343853438896,1.386089523633321,-0.00023238704387059292,0.36756278077761334
20000,43.0,35.509155,0.04295452608494088,1.3928603331247966,-0.000563757229875487,0.042821853111187615
22500,60.3,20.655748,0.05970142991282046,1.4018257061640422,-0.0009338742757212989,0.059934391329685845
25000,71.3,16.280663,0.07009394847167034,1.420847495396932,-0.0014996003935111208,0.0708831250667572
27500,111.3,92.8572,0.14540496544213966,1.4318222999572754,-0.0011875222782293804,0.1458765765031179
30000,95.9,45.639236,0.12371254962636158,1.4417405128479004,-0.0021805433044831033,0.12517222265402475
32500,36.9,14.984658,0.03368266004448136,1.4780414899190266,-0.0032999770063900278,0.036243616292874016
35000,44.2,29.877417,0.03817832795903087,1.519057035446167,-0.006095743050426113,0.043514542281627655
37500,75.0,12.996153,0.06530940784917523,1.5366955200831096,-0.010170315014322048,0.074711374938488
40000,103.7,106.321495,0.14502409760219356,1.6211849053700764,-0.0071208401493727536,0.15133434534072876
42500,98.2,127.78678,0.15554604072046155,1.7654287815093994,-0.007317958223819865,0.16198128461837769
45000,113.3,145.5976,0.17895011357419813,1.9566832780838013,-0.006059292649974661,0.1840310643116633
47500,28.1,11.825397,0.013075704841564098,2.086008588473002,-0.016773070777455896,0.028805771221717198
50000,85.1,125.52306,0.1416438763262704,2.3745521704355874,-0.006479727146774472,0.1469363272190094
52500,27.8,9.641577,0.011769961953784028,2.6739133993784585,-0.018101950031518932,0.028534955034653347
55000,206.3,168.0103,0.41007293582273024,2.6391738255818686,-0.006216939817120348,0.4149702886740367
57500,27.9,22.041779,0.011681540907981494,3.2185351053873696,-0.018497336536645648,0.028569610168536503
60000,52.8,51.630028,0.07512003711114328,3.6023186842600503,-0.01586138057013346,0.08918025841315587
62500,24.5,18.146626,0.003154286416247487,4.180012226104736,-0.022921775917212745,0.023986055826147396
65000,63.8,36.207184,0.03604339843150228,3.4819063345591226,-0.026889495689670657,0.06119194130102793
67500,44.1,26.727139,0.009263498863826195,4.115782737731934,-0.03515641377766935,0.04236202066143354
70000,17.6,10.360502,0.016445013034778338,4.464272181193034,-0.0019284856192146964,0.016141362488269806
72500,12.2,17.614199,0.004123616109912594,4.906628926595052,-0.009297492273897015,0.010967793564001719
75000,2.9,3.4117444,0.005726047946761052,4.91893196105957,-3.778687687609287e-05,0.003304368738705913
77500,8.7,8.13388,0.00728848638633887,5.0771834055582685,-0.00260545512443248,0.007355349604040384
80000,6.2,5.124451,0.027501259387160342,5.659987131754558,0.019048836899797195,0.005622428686668475
82500,19.0,7.758866,0.02565626931997637,5.5420552889506025,0.006244003304839059,0.016641237462560337
85000,4.2,4.7812133,0.008637170928219954,6.411743958791097,0.0019392542836566783,0.0034920445177704096
87500,21.1,30.213243,0.01595867347593109,5.978806336720784,-0.006454745939374007,0.019424016276995342
90000,7.2,8.255907,0.0023049665614962578,6.694868723551433,-0.00716470900277244,0.006122241107126077
92500,4.4,4.554119,0.004147665381121139,6.737612883249919,-0.0023861496302609217,0.0031650084226081767
95000,9.6,6.0199666,0.01271850165600578,6.918715476989746,0.0014771566798289875,0.007781987078487873
97500,0.5,1.0,0.008654892085663354,7.4724148114522295,0.004467718136931402,0.0004509664431679994
100000,5.5,4.857983,0.015023968803385893,7.880378723144531,0.006216532155374654,0.004867246995369594
102500,3.1,6.2,0.009824585790435473,7.965201536814372,0.0033062753127266475,0.002535709567988912
105000,2.4,4.8,0.004429630508335928,8.355856895446777,-0.0016103357288983489,0.0018620376552765567
107500,12.8,12.909686,0.014427954408650598,7.748640060424805,-0.00047555993013107906,0.011029194109141827
110000,4.3,4.1545153,0.007096462727834781,8.347248713175455,-0.0007985274247825913,0.0037213655499120555
112500,8.1,6.5757127,0.03930004251499971,8.831094741821289,0.027764148108164594,0.007120347581803799
115000,10.1,13.712769,0.012175301865984997,9.066632588704428,-0.0015012465278309388,0.00914323174705108
117500,28.7,18.206043,0.016629720106720924,8.999568939208984,-0.014442048281431141,0.026571984092394512
120000,4.7,5.5461698,0.009449252082655827,9.923109372456869,0.00025683449863767027,0.004230862638602654
122500,16.9,18.650469,0.011114133909965554,9.855541229248047,-0.00875848673246793,0.014944849535822868
