env_step,reward_mean,reward_std,mean_loss,mean_entropy,mean_policy_loss,mean_value_loss
2500,12.2,21.92852,0.012780062214005738,1.3804006973902385,-0.00014640424123513185,0.012236266086498896
5000,56.3,16.984112,0.0593086768737218,1.3791678349177043,-0.00022784146026240867,0.05884693438808123
7500,82.9,50.03039,0.08492390663983922,1.3735000689824421,-0.0001922068443226029,0.08442936340967815
10000,72.8,26.789177,0.07323004432449427,1.363747477531433,-0.0002717751661780454,0.07281994571288426
12500,62.7,24.93311,0.06305451657196197,1.3578474521636963,-0.0002736224378310226,0.06264921526114146
15000,63.4,27.370422,0.06349740374328879,1.3506639401117961,-0.00042051520634759737,0.06324258695046107
17500,204.8,137.34032,0.36797146666018915,1.3481014569600422,-0.00027888520480227424,0.3675763010978699
20000,43.0,35.509155,0.04278285469627008,1.342494010925293,-0.0006977669697875907,0.0428093746304512
22500,60.3,20.655748,0.059366207802668214,1.359320044517517,-0.0011823206835117617,0.05986886844038963
25000,71.3,16.280663,0.06946011180601393,1.385770599047343,-0.0020347916157916757,0.07080201804637909
27500,111.3,92.8572,0.14482710605564839,1.3996561368306477,-0.0015850083139419269,0.14571228623390198
30000,95.9,45.639236,0.12289278160703059,1.4208961725234985,-0.0028157392972462483,0.12499807278315227
32500,36.9,14.984658,0.032672853441908956,1.4714341560999553,-0.004124999908109809,0.03606213629245758
35000,44.2,29.877417,0.03668622542560721,1.4994049866994221,-0.007434298903495081,0.04337082182367643
37500,75.0,12.996153,0.06460714557518561,1.498762806256612,-0.010562506556013318,0.07442027082045873
40000,103.7,106.321495,0.14458605066950744,1.5703552961349487,-0.007373155759771303,0.1511740287144979
42500,98.2,127.78678,0.15554648911347613,1.7363963921864827,-0.007209320168445406,0.16188761095205942
45000,113.3,145.5976,0.17849314829800278,1.9259860118230183,-0.006512194253255406,0.18404234945774078
47500,28.1,11.825397,0.012408157189687094,2.29801082611084,-0.01770575022101391,0.028964901963869732
50000,85.1,125.52306,0.14701731867777804,2.482322851816813,-0.0013352536155531631,0.14711141089598337
52500,27.8,9.641577,0.021646283062485356,2.8616910775502524,-0.00872731176937617,0.02894274890422821
55000,206.3,168.0103,0.3992142606681834,3.1042540073394775,-0.01639855837225923,0.41406069199244183
57500,27.9,22.041779,0.011222327787739536,3.5039366086324057,-0.020156219162543582,0.02962657871345679
60000,52.8,51.630028,0.07113332072428118,3.92481795946757,-0.02039126791556652,0.08956218014160792
62500,24.5,18.146626,0.011638866737484932,3.9981772899627686,-0.015558053363859514,0.02519783191382885
65000,63.8,36.207184,0.024107119728190202,3.662095546722412,-0.03969962902665136,0.06197570015986761
