env_step,reward_mean,reward_std,mean_loss,mean_entropy,mean_policy_loss,mean_value_loss
2500,74.1,56.498142,395.0500180868742,1.40390149752299,-0.00031510757875352624,395.05735270182294
5000,43.3,40.223873,170.70436232117936,1.4127986431121826,-0.00017748616391344285,170.71160380045572
7500,58.3,57.930645,309.67588876808685,1.4242071708043416,-9.566513457492931e-05,309.68310546875
10000,43.8,43.6172,200.06024487844357,1.4362634817759197,-2.393197660192451e-06,200.0674285888672
12500,50.1,47.29313,217.05388526556393,1.4543257157007854,2.0012494230966144e-05,217.0611368815104
15000,20.6,7.2346387,32.14794628725698,1.4655771255493164,-0.00016202517591098106,32.155436197916664
17500,37.6,16.779154,107.71255257368709,1.449538787206014,-0.00012974571855769076,107.71993001302083
20000,31.4,17.51685,72.9119198800375,1.459835449854533,-0.00017384669914240666,72.91939290364583
22500,23.0,14.536162,41.46952249109745,1.478621006011963,-0.0005637029946781724,41.47747929890951
25000,24.8,10.313099,34.6486240105393,1.454296390215556,-1.1184890273815048e-05,34.655906677246094
27500,22.9,6.491533,24.36195329374944,1.460097074508667,-1.3366777682932707e-05,24.369267145792644
30000,15.3,6.8014708,12.384889557336768,1.5040852626164753,8.61714733764174e-05,12.392323811848959
32500,13.1,7.452516,10.772307571334144,1.517152229944865,7.193644928834193e-05,10.779821395874023
35000,14.1,5.489991,10.174251979837814,1.5417078733444214,-0.0001159351486402412,10.182076454162598
37500,17.6,8.725823,15.625618513983985,1.5663601557413738,-0.0005243963995327228,15.63397471110026
40000,17.6,5.5443664,14.486527083286395,1.5323366324106853,-0.0003740185029959935,14.494562784830729
42500,17.9,7.7871685,15.54822105076164,1.4933926661809285,-0.0011957980503639238,15.556883811950684
45000,14.8,11.728598,14.663980913348496,1.4396429061889648,-0.000856725269059333,14.672035853068033
47500,12.1,6.568105,7.059875300774972,1.3915762503941853,-0.0001783334470664144,7.0670115152994795
50000,21.8,12.655434,29.182142331420135,1.36455237865448,-0.00018222032218861983,29.18914731343587
52500,25.9,10.263527,33.80994705716148,1.340651551882426,8.766237760404749e-05,33.81656265258789
55000,25.9,11.257886,37.94759461749345,1.3239951531092327,3.546503328832884e-05,37.95417912801107
57500,33.1,9.936801,53.585569633636624,1.3166212638219197,-0.00029517682086085034,53.592447916666664
60000,14.8,13.3588915,19.503182496099424,1.3193626006444295,-0.00011983025760050244,19.509899139404297
62500,20.6,10.031948,23.06480073214819,1.3370149930318196,-0.00037609595364581266,23.071861902872723
65000,33.1,11.603448,55.506974125436194,1.3116162220637004,0.0003625998639037083,55.513169606526695
67500,16.5,9.643651,18.08838451684763,1.282513976097107,-0.00020476978716906422,18.095001856486004
70000,18.3,4.4676614,17.7570113063169,1.2660527229309082,-0.0005560082290321233,17.76389757792155
72500,20.2,5.1049,20.157377203150343,1.2692333459854126,0.00010401045645896945,20.16361935933431
75000,29.1,7.8828926,41.41542473466446,1.265347162882487,-0.00016294841961158232,41.421914418538414
77500,25.3,4.1303754,28.408487460886438,1.2480584383010864,-8.433522935528497e-05,28.414812088012695
80000,18.1,3.6796737,15.020110871021947,1.2337031364440918,-0.00022036168926457358,15.02649974822998
82500,24.6,6.8293486,28.59447684030359,1.2405675252278645,-0.0002845503821968798,28.600964228312176
85000,14.9,9.140022,13.840079382061958,1.2481950124104817,0.00016805133974025685,13.846152305603027
87500,17.9,11.599138,19.84292553535973,1.262789289156596,7.133989249504442e-05,19.84916814168294
90000,20.9,7.2484484,23.591386465666194,1.2618759870529175,-0.00016004022154980646,23.597855885823567
92500,19.6,6.0613527,17.659816996194422,1.253298322359721,-0.00048336115010701636,17.666566848754883
95000,27.0,4.2544093,35.097794043986745,1.2810822327931721,-0.00019100729612790227,35.104390462239586
97500,28.7,12.508397,40.972509596807264,1.307490587234497,-0.00021625611317984314,40.97926330566406
100000,19.8,4.319722,18.58217219558234,1.3121833801269531,-0.00044306576922537033,18.589176177978516
102500,19.3,5.5190578,18.069961434074987,1.2864512205123901,4.061682305667169e-05,18.076353073120117
105000,17.4,9.926732,16.325689742186416,1.287567416826884,-3.9092460919783654e-05,16.33216667175293
107500,17.8,5.5731497,13.892735220336666,1.2957078615824382,-0.00025211940564525787,13.899465878804525
110000,18.0,7.2732387,17.773473573848605,1.2972201108932495,-0.00036335426351700545,17.780323028564453
112500,20.1,2.2449944,15.92001069088777,1.2849313020706177,-0.00034757866359626705,15.926782925923666
115000,22.8,4.261455,21.910542566950124,1.2330985864003499,0.0006485658890256948,21.916059494018555
117500,17.5,9.8234415,17.160680891790737,1.1839303572972615,-0.000363669626895972,17.166964213053387
120000,20.7,3.7894592,17.534776428559173,1.1634822289148967,-0.00022532860378277064,17.54081916809082
122500,18.8,7.8204856,17.906294642637175,1.1658576726913452,-6.237374777355124e-05,17.91218630472819
125000,20.3,4.6968074,19.431855936224263,1.164158860842387,-0.0003980172918023328,19.438074747721355
127500,24.0,8.306623,28.114174821103614,1.154506246248881,-0.00028491191525052234,28.120232264200848
130000,18.7,2.712932,17.119014674487214,1.1554203828175862,-0.0006195753188182884,17.12541135152181
132500,16.7,2.4819348,13.082997226156294,1.1781366268793743,2.8351098588193697e-05,13.088859558105469
135000,22.4,6.224147,23.131493319912504,1.1968988974889119,-0.00031222997345044706,23.137790044148762
137500,16.2,8.140024,13.091366641844312,1.1997368733088176,-0.0009082690687849393,13.098273595174154
140000,20.0,5.108816,18.20477884992336,1.2206613222757976,-0.0002314555401603524,18.211113611857098
142500,28.8,6.0876927,38.38641387984777,1.2253645658493042,-4.361661253504678e-06,38.39254506429037
145000,17.2,8.605812,17.891561943416793,1.2023637294769287,-0.00010397743433721018,17.897677739461262
147500,11.2,7.145628,7.47554671826462,1.1794462998708088,-0.0002424836702023351,7.481686433156331
150000,17.9,3.9547439,13.1308604098546,1.181643803914388,-2.3872121626726066e-05,13.136792500813803
152500,19.6,2.2671568,18.30174196511507,1.1864145199457805,-0.0001097253630986117,18.307783762613933
155000,21.2,2.9765754,18.46602584142238,1.1771955490112305,-2.0910024921327874e-05,18.471932729085285
157500,16.2,1.6309507,9.255415179766715,1.165245771408081,-3.451862739556333e-05,9.261275927225748
160000,13.9,3.46987,7.360376245963077,1.1790794531504314,0.0004294596204067839,7.365842183430989
162500,15.6,3.104835,11.12006872597461,1.2113211154937744,-0.0012489995636667157,11.127374331156412
165000,16.9,4.9839745,12.090102089258531,1.2165247996648152,-3.403174184294736e-05,12.096218744913736
167500,14.6,2.745906,8.752892466882864,1.2197035153706868,0.0002041470523147145,8.758786837259928
170000,16.4,4.9335585,12.061663063243032,1.2351113557815552,-0.000297595295046212,12.068136215209961
172500,19.2,4.6968074,14.70142306573689,1.2400362888971965,0.00010562315211089708,14.707517623901367
175000,15.6,8.817029,11.591346508978555,1.2257552941640217,-0.00028078259238976483,11.597756067911783
177500,15.5,4.5934734,10.836624708492309,1.2324926455815632,9.511428029895796e-05,10.842692057291666
180000,19.7,4.1182523,15.428579724859446,1.2541807889938354,-8.716645206222988e-05,15.434937795003256
182500,17.0,3.2557642,14.861373404506594,1.260854164759318,3.781585701527016e-05,14.867639859517416
185000,14.2,8.975523,12.123706701522073,1.2582810719807942,-2.489585918930004e-05,12.130023002624512
187500,18.6,1.9849434,15.131589318159968,1.264308492342631,-4.416936202034094e-05,15.137955029805502
190000,17.3,4.4113493,12.737689845263958,1.2515795230865479,-6.540779948712346e-05,12.744013150533041
192500,12.5,5.6480083,7.642991831681381,1.2498367230097454,-4.954651248212372e-05,7.649290561676025
195000,12.4,8.120344,9.374601009767503,1.269446849822998,-0.0003193037235644051,9.381267547607422
197500,22.3,3.9698868,24.731922302860767,1.2962719599405925,-0.00019230001947538136,24.738595962524414
200000,20.5,5.4589376,19.489963181937735,1.2984411716461182,0.0002770785140494188,19.496178309122723
202500,16.5,3.0166206,12.169630954197297,1.288009246190389,0.00026400118682060975,12.175806999206543
205000,18.1,5.2287664,14.174628986200938,1.2732056776682537,-0.0006878900949222425,14.181682904561361
207500,16.2,3.544009,11.982059088380387,1.2750460306803386,0.00014226002584131572,11.98829205830892
210000,21.8,7.3252983,23.621928265783936,1.3034191528956096,-8.386934200525313e-05,23.628529230753582
212500,17.3,5.9380136,14.610587618003288,1.3274060090382893,-2.270556807755971e-06,14.617226918538412
215000,17.4,4.247352,12.854408304362247,1.3541664679845173,-0.00023768009999762066,12.861416816711426
217500,17.7,4.739198,12.770186094256738,1.3749737739562988,-0.0004652567963736587,12.777526219685873
220000,21.3,7.877817,18.780357907370973,1.3852014938990276,-0.0001884922679590654,18.787472407023113
222500,20.8,4.29651,20.267986966917913,1.3839773337046306,-0.00020021251117204505,20.27510706583659
225000,16.7,2.8565714,10.286137933687618,1.3873934348424275,-0.0005277246352288026,10.29360262552897
227500,16.2,2.1354158,9.52816718708103,1.3884902397791545,-0.00020778278344479872,9.535317420959473
230000,14.8,2.0880613,9.258090701730302,1.3616904417673747,-0.00048138786527947747,9.26538054148356
232500,16.8,3.472751,11.294274718811115,1.316368540128072,0.00041323000259000747,11.300443331400553
235000,21.9,3.8652296,19.74121686009069,1.274142821629842,-2.1882406746313403e-05,19.747609456380207
237500,15.0,3.0166206,8.892352966281274,1.2495482762654622,-0.0003342924731940163,8.898935000101725
240000,17.1,3.4842503,11.110593519794444,1.2580317656199138,0.00021561313406174656,11.116668065388998
242500,16.6,5.0039983,11.900490013261637,1.278986970583598,0.000249345682538112,11.906635602315268
245000,14.1,4.3520107,7.81985159094135,1.2832563320795696,-0.00011015523391548025,7.8263780275980634
247500,16.0,3.1780498,9.612477712488422,1.295516014099121,0.0004847825269681157,9.618470509847006
250000,19.3,2.3579652,12.821258092609545,1.2832655509312947,0.0015222544628195795,12.826152165730795
252500,14.3,7.447147,8.283723357444009,1.277507980664571,2.192592674058839e-05,8.290088971455893
255000,15.1,1.7720045,7.626675818425913,1.2950363953908284,0.00028859128622945224,7.632862408955892
257500,16.5,2.1679482,8.999923717541,1.314862569173177,-0.0011482125780855796,9.007646242777506
260000,13.4,2.0591261,5.32191941421479,1.3266096115112305,-0.0003671073303713375,5.328919569651286
262500,14.7,3.7496667,6.809962579359611,1.378310759862264,-0.00014752769275361288,6.817001660664876
265000,17.2,4.2731724,8.992073846670488,1.413195013999939,1.656630704719812e-05,8.999123255411783
267500,14.9,1.5937378,6.113790147627394,1.4353017807006836,-0.0003376965283881835,6.121304353078206
270000,13.1,4.0792155,5.261730989286055,1.4831308523813884,-1.50576728318678e-05,5.269161701202393
272500,16.3,1.28841,8.037550232062737,1.5397430260976155,0.0008134460055890247,8.044435501098633
275000,14.2,3.0099835,5.638375574257225,1.574590841929118,0.00025974646112880695,5.645988782246907
277500,20.2,3.8418746,10.80326754351457,1.5737107197443645,0.00031170282154372825,10.810824394226074
280000,14.0,7.1133676,6.84564408659935,1.5748485724131267,-3.7350304145385614e-05,6.853555679321289
282500,19.7,5.2592773,10.984924071002752,1.6065043210983276,0.00015778739559083968,10.992798805236816
285000,19.1,1.68523,8.635333070221046,1.6410308281580608,0.00021464412712572192,8.64332358042399
287500,17.2,1.6,7.1278283055871725,1.6159642934799194,-0.00033648802422296214,7.136244614919026
290000,12.8,5.6444664,5.509706691217919,1.5751763582229614,-0.00020774444429353758,5.5177903175354
292500,17.8,3.9572718,7.668641212396324,1.5504069725672405,0.0017889900005734205,7.674604256947835
295000,14.5,3.9370039,5.828404895029962,1.5621030728022258,0.0006062920573167337,5.835609118143718
297500,20.8,4.7286363,11.366597737496098,1.6299004952112834,0.0012956888507119995,11.373451550801596
300000,18.9,4.789572,9.246192476091286,1.6055405537287395,-4.878546459015828e-05,9.254268964131674
302500,18.0,11.113055,11.932794388073185,1.5759819746017456,0.0004474250101639636,11.940226872762045
305000,21.3,1.6911534,12.20180735954394,1.5734405517578125,-3.1108498647884154e-05,12.209705670674643
307500,19.7,5.870264,10.33273353939876,1.5782516797383626,0.0005222838029032376,10.340102513631185
310000,19.8,5.4644303,11.889042155972371,1.578355352083842,0.0008125897017929873,11.896121342976889
312500,22.2,5.3347917,15.810934450943023,1.5767113367716472,0.0004258894244053568,15.818392117818197
315000,17.8,6.6977606,10.998468017050376,1.5779523452123005,0.000496814168446417,11.005860964457193
317500,16.4,5.2287664,7.4879495824376745,1.5840429464975994,-0.0008325562753404014,7.496702353159587
320000,16.1,4.103657,8.563001242466271,1.5929242769877117,-0.0004328716448351126,8.571398735046387
322500,25.4,17.284096,29.08406661093856,1.616615096728007,0.0008093029119073947,29.09134038289388
325000,24.5,7.7006493,17.97954152803868,1.6211941242218018,-0.0003813457982770885,17.98802884419759
327500,16.8,8.447485,11.734221655409783,1.6177492141723633,0.0006919271747426828,11.741618474324545
330000,22.7,6.772001,16.105806122533977,1.6070040464401245,-0.0005501844407991285,16.114391326904297
332500,24.2,8.992219,18.46743719559163,1.586883505185445,-0.00025310735129746575,18.475624720255535
335000,25.1,4.1880784,15.890118719389042,1.5876617829004924,-7.465998350723406e-05,15.898131688435873
337500,28.1,7.958643,20.969579679270584,1.6088041067123413,-2.2809983339773982e-05,20.977646509806316
